,Hillsborough,Manatee,Santa Rosa,Broward,Lee,Charlotte,Okaloosa,Volusia,Alachua,Collier,Nassau,Pasco,Pinellas,Miami-Dade,St. Johns,Clay,Duval,Palm Beach,Sarasota,Seminole,Orange,Osceola,Baker,Citrus,Escambia,Lake,Brevard,Polk,Leon,Sumter,Walton,Hernando,Indian River,Jackson,Martin,Monroe,Bay,Highlands,Marion,Putnam,St. Lucie,Bradford,Columbia,DeSoto,Flagler,Unknown,Gadsden,Washington,Levy,Suwannee,Hendry,Glades,Wakulla,Holmes,Calhoun,Union,Gulf,Hardee,Madison,Okeechobee,Franklin,Dixie,Jefferson,Hamilton,Gilchrist,Taylor,Lafayette,Liberty
2020-12-28,74788,21539,10575,133480,39331,7128,12406,21365,15473,22004,4521,21222,43480,290362,12481,10829,58491,80863,17916,17445,73690,24512,2414,6467,21507,14841,20355,35942,18741,4819,4707,7074,6553,4502,7656,4168,11403,4822,17125,3819,13864,2118,5837,2843,3565,3088,3835,1907,1798,3913,3235,762,2032,1603,1169,1416,1273,2057,1516,2347,878,1088,957,1224,984,1914,1414,716
2020-12-29,75547,21711,10687,134582,39678,7192,12479,21715,15574,22132,4608,21370,43869,293187,12660,10991,59515,81388,18144,17642,74272,24684,2432,6508,21643,14998,20522,36253,19015,4889,4757,7139,6605,4556,7684,4182,11540,4863,17299,3859,13973,2137,5877,2858,3610,3082,3880,1919,1800,3945,3255,764,2051,1615,1183,1428,1300,2070,1522,2366,882,1094,971,1230,993,1929,1418,721
2020-12-30,76221,21980,10936,136038,40168,7282,12662,21971,15674,22267,4665,21602,44243,295935,12828,11114,60324,81897,18371,17814,75316,24996,2453,6567,22008,15201,20778,36766,19290,4951,4818,7230,6757,4596,7760,4197,11753,4918,17451,3906,14090,2163,5922,2883,3637,3062,3914,1936,1815,3964,3274,769,2086,1628,1208,1431,1317,2084,1532,2387,892,1099,981,1236,994,1948,1418,741
2020-12-31,77118,22332,11180,137610,40634,7410,12856,22291,15866,22506,4775,21932,44975,298872,13072,11261,61321,82888,18607,18083,76457,25344,2470,6663,22349,15559,21034,37403,19573,5085,4891,7336,6875,4649,7839,4226,11907,4975,17799,3990,14278,2180,6007,2898,3724,3010,3987,1971,1851,4015,3291,769,2106,1683,1233,1439,1333,2110,1540,2430,900,1115,994,1277,1014,1967,1422,750
2021-01-01,77118,22332,11180,137610,40634,7410,12856,22291,15866,22506,4775,21932,44975,298872,13072,11261,61321,82888,18607,18083,76457,25344,2470,6663,22349,15559,21034,37403,19573,5085,4891,7336,6875,4649,7839,4226,11907,4975,17799,3990,14278,2180,6007,2898,3724,3010,3987,1971,1851,4015,3291,769,2106,1683,1233,1439,1333,2110,1540,2430,900,1115,994,1277,1014,1967,1422,750
2021-01-02,79472,22712,11492,140110,41312,7647,13125,22822,16230,22911,4962,22634,46310,304186,13556,11639,62888,84970,19035,18541,78511,26113,2527,6832,23014,16106,21541,38414,20020,5299,5032,7614,7197,4743,8014,4333,12132,5073,18458,4119,14783,2224,6135,2935,3874,3045,4097,2017,1920,4130,3361,775,2183,1727,1272,1473,1351,2146,1573,2491,942,1152,1032,1293,1038,2011,1434,765
2021-01-03,80035,22920,11656,141010,41915,7727,13211,23078,16335,23070,5041,22879,46860,305733,13756,11798,63743,85477,19271,18726,79164,26223,2544,6903,23206,16261,21640,38843,20093,5350,5072,7677,7260,4754,8044,4350,12261,5135,18611,4149,14921,2235,6168,2946,3931,3065,4105,2030,1938,4160,3392,781,2194,1735,1278,1480,1359,2156,1574,2503,948,1154,1036,1299,1040,2018,1436,765
2021-01-04,80586,23044,11772,141993,42367,7807,13267,23229,16437,23197,5124,23082,47207,308258,13858,11886,64225,86273,19409,18886,80052,26550,2552,6955,23378,16483,22037,39268,20167,5403,5113,7745,7357,4772,8109,4372,12360,5154,18741,4161,15036,2247,6186,2949,3959,3078,4121,2048,1963,4179,3434,786,2205,1746,1287,1481,1363,2155,1577,2513,950,1158,1040,1305,1046,2032,1437,767
2021-01-05,81105,23338,11876,143186,42844,7880,13370,23791,16585,23323,5247,23258,47739,311605,14165,12090,65556,86837,19787,19213,81161,26727,2580,7022,23602,16697,22364,39739,20545,5508,5171,7822,7440,4802,8163,4412,12471,5179,18971,4190,15169,2258,6232,2984,4018,3082,4195,2057,1977,4213,3457,790,2252,1766,1313,1490,1389,2176,1588,2531,964,1163,1055,1309,1044,2047,1440,795
2021-01-06,82257,23690,12088,144590,43326,8029,13570,24205,16804,23502,5328,23606,48273,314741,14407,12316,66647,87681,20190,19539,82154,27113,2598,7138,24062,16897,22669,40361,20954,5634,5245,7928,7605,4860,8268,4427,12654,5253,19199,4275,15394,2276,6309,3027,4079,3156,4274,2086,2027,4258,3476,794,2299,1826,1316,1500,1409,2196,1597,2586,977,1175,1077,1320,1063,2071,1444,803
2021-01-07,83574,24000,12310,146201,43870,8147,13755,24553,17000,23707,5449,23948,48998,318114,14697,12543,67938,88850,20512,19803,83461,27569,2625,7226,24530,17228,23103,40983,21336,5720,5339,8041,7737,4948,8380,4529,12839,5358,19585,4368,15701,2312,6358,3047,4154,3147,4345,2118,2079,4311,3501,798,2341,1839,1356,1515,1424,2216,1604,2620,992,1193,1090,1328,1078,2098,1448,827
2021-01-08,84714,24278,12524,147944,44394,8293,13951,24890,17254,24012,5565,24363,49771,321554,15000,12768,68971,90056,20774,20103,84853,27934,2649,7340,24868,17489,23513,41620,21701,5829,5402,8171,7916,4985,8469,4583,12925,5457,20040,4445,15960,2357,6448,3066,4220,3157,4426,2138,2106,4378,3520,800,2393,1852,1369,1545,1428,2240,1624,2682,1004,1208,1105,1339,1083,2130,1454,844
2021-01-09,85855,24530,12657,149168,44818,8382,14130,25200,17430,24304,5651,24663,50491,324259,15165,12938,69773,91047,21017,20328,85874,28251,2666,7401,25153,17742,23827,42056,21969,5904,5466,8309,8027,5019,8558,4635,13123,5492,20317,4491,16149,2367,6499,3085,4279,3166,4463,2158,2132,4405,3569,803,2421,1877,1382,1552,1444,2252,1639,2735,1008,1211,1111,1348,1085,2148,1460,855
2021-01-10,86509,24755,12843,150371,45281,8456,14232,25461,17614,24443,5718,24942,50978,326606,15329,13073,70524,91709,21223,20464,86633,28480,2681,7469,25393,17973,23944,42422,22137,5975,5492,8377,8102,5046,8614,4696,13207,5525,20537,4549,16319,2380,6550,3099,4342,3170,4492,2161,2155,4428,3594,807,2453,1882,1383,1556,1460,2262,1647,2779,1017,1226,1126,1355,1094,2158,1463,861
2021-01-11,87511,24871,12914,151524,45649,8522,14312,25624,17727,24575,5772,25224,51384,328700,15492,13171,70905,92540,21328,20616,87687,28827,2693,7506,25570,18142,24314,42880,22217,6029,5515,8443,8231,5058,8637,4719,13303,5557,20694,4562,16492,2393,6559,3111,4384,3176,4507,2166,2165,4440,3609,811,2466,1887,1385,1559,1462,2277,1650,2804,1022,1238,1127,1356,1097,2160,1466,864
2021-01-12,88217,25134,13026,152645,46103,8599,14506,25970,17878,24814,5875,25483,51874,331648,15700,13340,71854,93293,21626,20852,88696,29106,2716,7588,25913,18333,24594,43363,22530,6108,5593,8533,8287,5102,8700,4737,13438,5632,20978,4641,16707,2407,6623,3133,4423,3184,4567,2179,2188,4462,3643,818,2510,1903,1399,1574,1485,2312,1654,2825,1048,1250,1141,1367,1100,2195,1471,881
2021-01-13,89043,25379,13145,153715,46550,8681,14641,26321,18103,25046,5953,25785,52357,334216,15906,13496,72579,93992,21898,21072,89700,29412,2744,7660,26212,18537,24917,43839,22734,6165,5648,8606,8387,5160,8765,4787,13577,5668,21210,4683,16879,2435,6655,3153,4508,3241,4601,2197,2219,4481,3690,821,2536,1923,1410,1578,1501,2328,1662,2844,1058,1259,1151,1373,1102,2206,1474,890
2021-01-14,89989,25542,13337,155066,46980,8749,14811,26531,18291,25220,6003,26053,52739,336748,16073,13618,73138,94870,22021,21334,90600,29733,2766,7705,26577,18753,25207,44252,22975,6214,5710,8714,8483,5209,8829,4819,13685,5718,21414,4758,17087,2453,6695,3164,4565,3258,4646,2226,2248,4509,3714,824,2574,1942,1425,1592,1514,2342,1667,2876,1082,1281,1160,1389,1107,2218,1476,916
2021-01-15,90966,25743,13543,156452,47421,8854,14996,27024,18508,25419,6128,26344,53445,339433,16306,13781,74111,96083,22393,21581,91625,30056,2785,7803,26968,18962,25585,44755,23232,6265,5781,8791,8600,5262,8913,4884,13891,5795,21788,4907,17347,2472,6750,3193,4631,3279,4699,2244,2288,4541,3746,825,2613,1954,1432,1602,1532,2371,1684,2936,1098,1300,1170,1404,1116,2248,1482,923
2021-01-16,91632,25881,13698,157590,47802,8921,15106,27250,18655,25645,6204,26584,53882,341841,16460,13904,74553,96741,22518,21791,92438,30293,2814,7861,27242,19208,25831,45224,23393,6363,5809,8881,8682,5296,8964,4917,13949,5833,22030,4991,17521,2486,6800,3201,4672,3287,4731,2261,2311,4575,3784,833,2637,1964,1438,1609,1539,2387,1697,2961,1105,1310,1176,1412,1124,2264,1490,926
2021-01-17,92438,26102,13803,158762,48144,8965,15165,27386,18777,25782,6243,26798,54212,344245,16555,14000,74910,97540,22609,21923,93179,30579,2826,7905,27455,19387,26081,45550,23628,6422,5842,8963,8768,5328,9006,4941,14036,5864,22141,5033,17617,2498,6834,3210,4710,3293,4772,2263,2329,4593,3813,837,2670,1967,1439,1610,1549,2403,1708,2990,1120,1316,1191,1416,1130,2274,1495,931
2021-01-18,92891,26175,13853,159670,48437,9023,15226,27542,18862,25874,6292,27006,54529,346089,16673,14084,75178,98065,22705,22054,93598,30692,2836,7929,27606,19547,26230,45853,23661,6461,5855,9020,8822,5342,9036,4960,14082,5891,22266,5042,17748,2504,6851,3220,4735,3306,4778,2273,2337,4611,3829,837,2674,1973,1441,1611,1552,2410,1712,3011,1124,1321,1193,1424,1133,2280,1496,932
2021-01-19,93487,26267,13958,160514,48777,9059,15281,27790,18986,25979,6341,27190,54924,347964,16763,14190,75731,98690,22895,22161,94272,30920,2853,7981,27733,19713,26488,46137,23921,6485,5874,9073,8899,5360,9060,4993,14254,5933,22424,5058,17882,2515,6886,3232,4764,3311,4798,2282,2350,4622,3845,845,2685,1975,1445,1614,1561,2417,1715,3023,1127,1322,1199,1428,1133,2296,1498,941
2021-01-20,94012,26602,14093,161624,49115,9138,15450,28015,19136,26164,6399,27367,55241,350251,16887,14286,76171,99377,23037,22373,95405,31205,2869,8036,28035,19897,26735,46486,24177,6553,5915,9127,8988,5383,9129,5024,14381,5970,22644,5087,18048,2534,6921,3241,4804,3279,4829,2295,2359,4643,3859,846,2714,1987,1455,1616,1570,2442,1729,3039,1132,1328,1210,1441,1142,2309,1502,945
2021-01-21,94870,26755,14261,162720,49492,9195,15548,28289,19274,26361,6468,27610,55564,352404,17044,14393,76707,100206,23227,22574,96169,31498,2888,8109,28431,20128,26975,46855,24478,6605,5948,9230,9101,5437,9182,5057,14952,6032,22847,5179,18203,2554,6948,3254,4847,3288,4872,2315,2375,4670,3870,848,2741,1998,1471,1620,1588,2456,1749,3058,1153,1332,1220,1452,1146,2327,1506,952
2021-01-22,95477,26990,14421,163896,49889,9257,15728,28850,19408,26573,6552,27865,56247,354703,17242,14574,77741,101017,23603,22757,96847,31734,2903,8192,28757,20296,27245,47254,24737,6646,6010,9353,9187,5470,9246,5105,15044,6086,23050,5201,18366,2565,6988,3273,4905,3291,4916,2326,2397,4698,3892,850,2779,2004,1482,1622,1602,2472,1756,3091,1164,1340,1233,1460,1151,2352,1509,958
2021-01-23,96338,27224,14611,165045,50277,9316,15826,29051,19581,26709,6613,28076,56564,357037,17379,14658,78161,101829,23718,22928,97841,32033,2912,8236,29045,20470,27542,47795,24990,6706,6037,9434,9270,5496,9278,5135,15159,6147,23209,5224,18525,2580,7023,3279,4940,3293,4933,2345,2432,4716,3932,854,2803,2014,1485,1631,1618,2487,1770,3110,1172,1357,1241,1465,1160,2368,1511,962
2021-01-24,96795,27381,14711,166058,50624,9367,15931,29245,19723,26832,6659,28299,56935,358800,17492,14749,78492,102365,23806,23088,98490,32273,2937,8300,29228,20664,27737,48119,25159,6750,6065,9494,9323,5513,9306,5158,15255,6168,23390,5249,18625,2591,7053,3299,4992,3311,4954,2363,2448,4733,3965,855,2830,2018,1487,1635,1622,2496,1784,3139,1187,1364,1247,1469,1173,2390,1515,966
2021-01-25,97288,27464,14796,167025,50891,9410,15987,29371,19799,26924,6682,28466,57197,360830,17573,14813,78776,102966,23878,23195,99142,32427,2943,8334,29363,20797,27971,48371,25275,6777,6094,9548,9391,5527,9330,5184,15573,6187,23496,5264,18768,2594,7070,3302,5020,3318,4959,2375,2454,4745,3973,860,2839,2021,1489,1637,1634,2503,1786,3150,1189,1366,1250,1470,1182,2400,1515,967
2021-01-26,97809,27641,14893,168000,51202,9442,16134,29574,19928,27060,6750,28624,57493,362600,17695,14906,79090,103493,23963,23404,99848,32599,2958,8398,29597,20972,28147,48656,25548,6818,6122,9610,9450,5558,9387,5199,15681,6236,23686,5304,18897,2604,7094,3313,5064,3314,4987,2381,2466,4775,3989,860,2866,2029,1502,1638,1636,2512,1791,3167,1194,1368,1252,1475,1193,2424,1518,971
2021-01-27,98230,27716,15013,168653,51454,9493,16234,29740,20062,27214,6783,28795,57774,364122,17784,14963,79391,103860,24042,23548,100570,32760,2968,8432,29903,21131,28384,48974,25758,6867,6164,9662,9518,5576,9441,5218,15816,6274,23831,5360,19016,2611,7124,3323,5109,3321,5009,2393,2485,4784,3991,860,2892,2040,1507,1642,1649,2519,1798,3177,1198,1374,1255,1480,1199,2437,1518,974
2021-01-28,98900,27924,15178,169691,51813,9550,16401,29929,20227,27416,6825,29020,58125,366126,17918,15056,79790,104691,24119,23746,101245,32977,2994,8491,30195,21343,28604,49348,25986,6933,6200,9760,9586,5598,9493,5262,16167,6354,24012,5373,19158,2617,7162,3339,5145,3327,5031,2428,2512,4804,4004,861,2911,2047,1516,1648,1663,2546,1807,3197,1202,1381,1273,1485,1203,2452,1519,982
2021-01-29,99421,28160,15249,170709,52072,9614,16514,30320,20361,27543,6881,29171,58591,368136,18085,15170,80580,105538,24353,23861,101954,33174,3001,8550,30381,21511,28792,49692,26166,6997,6234,9820,9653,5619,9536,5288,16231,6398,24178,5396,19266,2637,7194,3350,5203,3324,5046,2440,2527,4815,4015,863,2928,2057,1525,1657,1678,2555,1821,3208,1218,1385,1277,1492,1209,2458,1523,991
2021-01-30,100334,28468,15391,172082,52419,9688,16638,30750,20566,27723,6954,29432,59207,370641,18261,15318,81530,106689,24645,24055,102896,33447,3023,8642,30783,21697,29177,50201,26394,7070,6277,9905,9736,5648,9585,5332,16504,6455,24370,5428,19429,2649,7222,3363,5254,3331,5076,2446,2545,4833,4035,868,2943,2072,1529,1660,1692,2569,1829,3254,1225,1390,1285,1497,1216,2484,1531,993
2021-01-31,100764,28589,15486,172864,52652,9719,16706,30961,20655,27810,6986,29608,59475,372119,18328,15387,81927,107240,24759,24153,103336,33608,3034,8676,30942,21824,29345,50474,26502,7104,6294,9948,9795,5665,9630,5369,16615,6488,24510,5463,19510,2656,7235,3372,5294,3334,5091,2462,2552,4844,4051,870,2960,2083,1530,1664,1697,2583,1834,3273,1235,1394,1296,1501,1223,2491,1531,993
2021-02-01,100990,28702,15513,173652,52819,9745,16729,31125,20692,27867,7012,29693,59716,373422,18397,15429,82216,107617,24833,24227,103648,33722,3047,8696,31029,21864,29518,50702,26542,7119,6299,9971,9842,5669,9650,5372,16673,6504,24577,5486,19617,2661,7242,3376,5312,3338,5099,2468,2558,4847,4054,870,2962,2084,1532,1665,1701,2587,1836,3283,1240,1395,1297,1502,1225,2496,1532,994
2021-02-02,101551,28914,15592,174679,53080,9801,16885,31429,20817,28019,7079,29917,60130,375321,18594,15551,82738,108171,25015,24416,104286,33890,3071,8743,31195,22058,29829,51050,26722,7180,6345,10028,9896,5687,9708,5392,16852,6541,24725,5508,19761,2667,7275,3401,5353,3335,5129,2479,2582,4868,4066,870,2983,2089,1532,1670,1711,2596,1842,3296,1242,1397,1307,1508,1227,2512,1534,995
2021-02-03,101910,28948,15700,175306,53331,9848,17049,31565,20922,28139,7117,30049,60322,376551,18676,15625,82963,108583,25064,24510,104620,33993,3080,8778,31410,22180,30026,51297,26837,7245,6482,10077,9933,5702,9730,5413,17112,6583,24844,5521,19856,2672,7297,3417,5392,3340,5143,2495,2592,4887,4072,871,2993,2098,1532,1670,1726,2605,1851,3303,1246,1398,1315,1511,1233,2523,1534,998
2021-02-04,102337,29041,15784,176144,53548,9890,17189,31676,21055,28224,7142,30214,60623,377998,18743,15655,83166,109217,25158,24635,104988,34099,3089,8853,31579,22311,30153,51630,26989,7281,6529,10143,9980,5717,9773,5425,17262,6603,25003,5545,19997,2687,7322,3427,5405,3348,5160,2499,2605,4898,4079,870,3002,2103,1538,1672,1734,2614,1860,3316,1247,1400,1321,1520,1245,2527,1534,1001
2021-02-05,102944,29230,15917,177319,53785,9934,17363,31863,21197,28361,7180,30396,61001,380715,18855,15737,83525,110106,25251,24764,105724,34315,3110,8921,31794,22500,30459,52029,27143,7323,6592,10218,10050,5734,9809,5455,17365,6652,25221,5590,20142,2698,7350,3445,5447,3363,5186,2511,2627,4913,4097,870,3016,2115,1550,1680,1744,2628,1864,3328,1255,1405,1326,1524,1253,2538,1538,1005
2021-02-06,103297,29323,15995,178116,54019,9976,17447,32056,21302,28454,7217,30536,61344,382185,18948,15788,83875,110637,25363,24886,106118,34413,3131,8994,31919,22618,30624,52275,27253,7352,6630,10267,10093,5747,9838,5465,17432,6692,25352,5605,20233,2710,7374,3464,5478,3364,5214,2521,2639,4922,4111,870,3025,2118,1555,1687,1750,2640,1873,3344,1258,1410,1334,1523,1259,2547,1540,1006
2021-02-07,103599,29466,16050,178948,54233,10005,17485,32183,21353,28524,7249,30641,61546,383600,19023,15853,84201,111022,25449,24999,106449,34543,3143,9037,32016,22728,30858,52533,27358,7380,6653,10305,10146,5759,9863,5480,17495,6713,25450,5618,20311,2722,7388,3473,5498,3367,5228,2525,2646,4926,4118,870,3044,2118,1556,1694,1754,2648,1881,3354,1261,1410,1341,1527,1260,2553,1540,1006
2021-02-08,103835,29547,16090,179745,54372,10031,17526,32316,21401,28581,7270,30749,61730,384970,19089,15899,84441,111435,25510,25095,106867,34686,3159,9058,32101,22800,31006,52731,27370,7400,6668,10350,10174,5764,9879,5487,17515,6735,25538,5628,20360,2729,7392,3474,5503,3375,5232,2528,2656,4932,4125,871,3046,2118,1559,1695,1759,2653,1881,3367,1261,1412,1341,1528,1263,2557,1541,1006
2021-02-09,104210,29690,16152,180501,54548,10064,17586,32472,21482,28691,7304,30883,61950,386424,19167,15950,84720,111814,25572,25226,107300,34796,3166,9082,32208,22933,31238,53005,27560,7436,6699,10393,10218,5768,9902,5505,17547,6776,25670,5641,20457,2739,7406,3487,5518,3375,5254,2531,2672,4952,4141,872,3057,2120,1566,1698,1772,2667,1885,3377,1263,1418,1346,1533,1269,2564,1538,1009
