,Wake,Chatham,Cabarrus,Forsyth,Johnston,Mecklenburg,Onslow,Wayne,Brunswick,Craven,Harnett,Watauga,Wilson,Durham,Iredell,Sampson,Gaston,Guilford,Hoke,Lincoln,Moore,New Hanover,Carteret,Davidson,Franklin,Orange,Pasquotank,Pitt,Rowan,Stanly,Buncombe,Catawba,Cherokee,Cumberland,Davie,Granville,Henderson,Lee,Nash,Robeson,Scotland,Union,Alamance,Vance,Montgomery,Randolph,Transylvania,Bertie,Burke,Caldwell,Cleveland,Duplin,Hertford,Lenoir,McDowell,Northampton,Beaufort,Greene,Person,Surry,Edgecombe,Perquimans,Polk,Alleghany,Caswell,Columbus,Currituck,Halifax,Pamlico,Washington,Yadkin,Alexander,Rutherford,Anson,Clay,Martin,Rockingham,Wilkes,Dare,Gates,Macon,Mitchell,Stokes,Bladen,Chowan,Haywood,Ashe,Warren,Pender,Richmond,Jones,Jackson,Tyrrell,Madison,Camden,Graham,Hyde,Swain,Yancey,Avery,Unknown
2020-10-20,20226,1867,4638,8201,5303,32038,2982,4200,2046,2170,2736,1316,2737,8668,3591,2563,6786,10571,1462,2177,2138,4937,1009,3484,1376,2967,825,5859,3943,2370,3800,4013,738,6594,713,1921,2356,1971,3146,5668,1551,5654,4828,1150,1154,3511,393,695,2510,2222,2914,2673,844,1302,1229,526,1268,882,582,1646,1816,230,378,270,573,1591,219,1285,301,238,916,730,1620,699,185,600,1762,1569,341,162,707,192,631,1050,493,689,370,401,1202,1357,173,865,127,159,133,235,174,225,271,579,
2020-10-21,20250,1873,4660,8264,5357,32264,3039,4252,2079,2189,2762,1331,2757,8705,3619,2579,6881,10619,1478,2206,2160,5011,1016,3509,1386,2977,830,5902,3970,2374,3815,4055,738,6647,722,1926,2379,1987,3162,5702,1576,5700,4852,1158,1154,3542,395,703,2525,2227,2956,2687,845,1311,1238,530,1281,889,588,1661,1837,232,381,271,577,1603,220,1297,302,238,940,741,1636,702,186,603,1766,1587,344,164,709,196,635,1060,496,692,370,405,1204,1364,176,910,127,161,133,237,175,227,275,581,
2020-10-22,20403,1888,4695,8319,5419,32457,3082,4313,2106,2213,2791,1343,2797,8750,3647,2605,6956,10720,1485,2246,2184,5068,1027,3539,1394,2989,835,5958,3995,2377,3873,4115,753,6709,730,1931,2409,2005,3205,5762,1579,5725,4899,1170,1157,3583,400,710,2556,2291,2985,2699,849,1325,1256,536,1289,902,602,1677,1883,235,378,275,586,1626,221,1318,304,239,946,751,1655,706,197,607,1786,1606,353,166,720,197,643,1068,496,693,377,410,1228,1376,184,928,127,192,134,239,175,237,285,588,
2020-10-23,20551,1896,4719,8388,5513,32601,3127,4345,2117,2238,2808,1352,2828,8793,3667,2630,7009,10821,1504,2261,2195,5099,1089,3559,1401,3003,840,6007,4022,2386,3924,4155,755,6771,734,1938,2435,2009,3235,5792,1587,5765,4942,1178,1164,3614,401,714,2569,2328,3008,2726,851,1346,1272,546,1298,907,610,1694,1907,235,378,286,591,1628,222,1349,307,241,956,771,1678,709,199,615,1821,1624,355,166,735,201,653,1069,500,697,383,416,1242,1388,190,967,128,198,134,242,175,259,292,590,
2020-10-24,20551,1910,4767,8542,5513,32877,3178,4419,2139,2279,2856,1362,2891,8842,3712,2664,7143,10970,1515,2291,2215,5144,1102,3601,1411,3029,852,6063,4047,2396,3961,4245,765,6849,742,1962,2459,2054,3272,5872,1602,5794,5001,1185,1169,3651,405,719,2608,2384,3049,2743,852,1380,1286,552,1323,930,622,1738,1931,238,381,289,601,1659,222,1365,312,243,982,817,1688,716,202,624,1879,1665,359,167,744,205,664,1073,503,698,392,420,1313,1398,197,980,129,208,135,244,175,262,307,597,
2020-10-25,20708,1921,4794,8623,5513,33065,3195,4455,2149,2283,2874,1367,2908,8859,3732,2671,7204,11097,1522,2310,2221,5171,1105,3623,1422,3049,856,6090,4065,2403,3990,4277,767,6889,747,1974,2477,2063,3285,5893,1606,5820,5048,1193,1174,3673,406,723,2620,2399,3069,2745,852,1395,1298,553,1331,936,638,1771,1940,243,386,289,609,1667,222,1376,310,244,990,823,1724,720,210,630,1900,1673,363,167,745,208,667,1073,521,702,416,423,1340,1404,198,1013,129,208,135,244,175,264,309,601,
2020-10-26,21024,1922,4815,8703,5638,33299,3225,4494,2160,2288,2883,1378,2937,8922,3750,2702,7243,11200,1529,2324,2242,5192,1113,3660,1430,3059,858,6102,4079,2414,4032,4302,769,6931,753,1979,2482,2066,3308,5930,1614,5856,5095,1195,1178,3707,409,724,2633,2431,3088,2755,852,1418,1304,556,1349,941,653,1795,1961,244,391,294,616,1671,222,1383,312,246,996,830,1732,723,213,634,1932,1689,367,167,749,211,675,1077,524,706,417,426,1356,1406,198,1015,130,218,135,245,175,265,310,608,
2020-10-27,21214,1925,4850,8756,5687,33552,3268,4525,2168,2314,2901,1392,2964,9002,3785,2724,7302,11278,1539,2361,2251,5229,1125,3677,1449,3079,863,6113,4102,2431,4088,4375,773,6974,753,2031,2504,2079,3334,5977,1621,5883,5147,1196,1184,3730,409,727,2654,2476,3132,2774,853,1437,1313,559,1362,951,661,1810,1973,246,396,296,620,1673,222,1394,315,250,1003,851,1742,723,222,636,1956,1705,368,167,752,219,673,1080,526,710,432,423,1383,1410,199,1036,131,244,135,246,175,276,314,619,
2020-10-28,21400,1930,4894,8834,5766,33779,3329,4589,2186,2329,2940,1393,2994,9067,3818,2750,7399,11376,1548,2395,2266,5254,1137,3717,1467,3088,873,6142,4122,2438,4116,4435,773,7048,763,2002,2506,2101,3365,6026,1630,5914,5181,1206,1190,3765,420,726,2669,2487,3157,2795,852,1450,1322,562,1371,955,662,1853,1988,250,397,297,619,1704,224,1416,318,250,1028,865,1751,728,221,640,1967,1744,370,168,755,228,685,1088,529,714,434,433,1398,1426,200,1056,132,246,135,247,174,284,317,618,
2020-10-29,21604,1947,4931,8937,5808,33988,3394,4642,2201,2369,2969,1400,3056,9141,3870,2802,7479,11581,1554,2426,2281,5305,1149,3765,1474,3109,881,6196,4144,2446,4178,4507,776,7129,771,2018,2523,2116,3423,6071,1652,5940,5254,1214,1195,3831,424,729,2696,2548,3204,2812,854,1470,1340,566,1388,962,677,1885,2020,251,402,304,624,1714,224,1434,323,253,1047,882,1763,727,234,647,2003,1775,373,168,764,239,692,1090,532,726,442,469,1407,1439,201,1072,132,247,137,247,175,288,328,622,
2020-10-30,21788,1961,4952,9039,5861,34193,3457,4674,2220,2394,3000,1408,3096,9224,3907,2822,7636,11770,1562,2458,2291,5344,1162,3793,1488,3132,893,6246,4203,2447,4212,4600,778,7190,780,2034,2541,2128,3484,6100,1657,5987,5315,1224,1202,3873,430,731,2720,2601,3247,2827,857,1499,1353,574,1411,965,696,1930,2037,257,405,307,634,1732,224,1451,325,258,1063,943,1780,728,241,655,2055,1803,374,169,765,241,707,1097,533,741,454,481,1420,1448,200,1099,132,281,137,247,175,295,333,637,
2020-10-31,21788,1972,5008,9121,5861,34473,3516,4720,2232,2433,3036,1425,3144,9276,3950,2846,7798,11877,1584,2516,2304,5410,1195,3836,1490,3155,902,6300,4228,2455,4258,4651,781,7262,786,2054,2554,2146,3516,6133,1663,6027,5376,1235,1208,3921,430,736,2760,2644,3322,2847,860,1528,1364,577,1428,966,705,1961,2057,259,404,311,640,1776,225,1476,330,264,1084,963,1787,734,241,664,2125,1846,380,170,765,245,710,1099,534,746,457,488,1439,1453,201,1109,132,295,140,251,175,297,338,645,
2020-11-01,21826,1978,5063,9221,5861,34668,3535,4756,2250,2441,3059,1434,3173,9292,3967,2867,7863,11962,1596,2546,2314,5447,1204,3874,1497,3160,904,6331,4274,2468,4306,4701,782,7324,794,2069,2575,2157,3550,6185,1672,6073,5409,1237,1213,3950,434,737,2798,2685,3344,2862,865,1538,1379,580,1442,973,713,1998,2068,259,407,316,643,1787,227,1484,330,264,1102,975,1811,737,241,670,2155,1869,385,169,773,247,719,1105,538,751,481,491,1455,1463,202,1117,132,303,142,252,175,298,340,647,
2020-11-02,22246,1982,5098,9289,5960,34871,3551,4773,2257,2441,3072,1441,3178,9376,3990,2875,7910,12027,1604,2568,2324,5468,1208,3884,1509,3174,907,6332,4296,2482,4321,4739,785,7348,799,2080,2578,2164,3569,6207,1674,6119,5437,1245,1218,3983,435,737,2810,2703,3365,2862,865,1550,1385,586,1442,975,716,2009,2068,261,410,319,648,1790,227,1488,330,271,1110,980,1818,739,244,674,2163,1887,385,169,775,249,726,1104,538,754,496,495,1461,1477,204,1120,132,304,144,252,175,299,344,648,
2020-11-03,22246,1996,5153,9336,6007,35076,3615,4804,2271,2465,3088,1447,3210,9443,4035,2896,7970,12173,1608,2588,2335,5517,1232,3910,1510,3191,908,6372,4320,2488,4360,4847,794,7397,803,2138,2596,2173,3612,6258,1682,6163,5464,1254,1223,4055,441,740,2840,2744,3403,2886,870,1556,1392,594,1450,980,730,2021,2094,264,409,326,657,1796,232,1511,331,273,1118,1009,1821,742,248,680,2202,1900,396,170,778,257,730,1106,544,766,507,497,1470,1480,203,1134,132,309,144,253,177,302,347,666,
2020-11-04,22617,2002,5189,9436,6062,35390,3695,4851,2296,2485,3122,1462,3248,9511,4084,2940,8034,12272,1620,2610,2354,5551,1248,3935,1528,3213,909,6445,4354,2499,4385,4880,798,7484,812,2100,2612,2189,3642,6309,1701,6244,5493,1265,1228,4081,445,743,2869,2758,3427,2905,873,1563,1407,602,1453,985,734,2050,2114,266,410,326,655,1815,232,1526,334,273,1123,1024,1829,747,249,688,2211,1937,400,172,783,282,747,1121,546,772,513,503,1486,1500,206,1149,132,311,144,253,177,308,349,668,
2020-11-05,22914,2022,5237,9546,6142,35609,3751,4899,2311,2502,3167,1467,3290,9588,4117,2976,8102,12444,1630,2638,2366,5593,1278,3991,1544,3236,916,6493,4420,2523,4443,4936,806,7561,825,2130,2630,2204,3656,6389,1705,6273,5551,1281,1235,4139,449,744,2899,2795,3458,2922,878,1586,1428,607,1462,991,745,2093,2134,266,413,340,661,1832,238,1547,337,273,1134,1038,1844,754,252,688,2264,1972,414,172,787,301,767,1128,546,783,521,508,1511,1508,208,1159,134,321,144,254,177,309,365,673,
2020-11-06,23139,2038,5281,9682,6218,35845,3799,4939,2334,2525,3197,1479,3332,9685,4158,3010,8183,12629,1647,2663,2382,5648,1293,4053,1555,3260,916,6549,4435,2533,4475,5034,816,7649,843,2143,2644,2213,3697,6431,1710,6339,5609,1305,1243,4192,452,747,2937,2813,3498,2941,881,1610,1440,615,1477,997,757,2142,2147,267,413,345,670,1891,240,1560,338,274,1144,1084,1852,755,254,695,2315,1998,425,172,789,312,781,1126,546,791,533,520,1523,1521,210,1170,134,332,145,256,177,310,374,678,
2020-11-07,23139,2061,5345,9818,6218,36106,3844,4978,2350,2536,3224,1491,3363,9749,4204,3032,8269,12802,1659,2700,2397,5688,1324,4100,1588,3290,924,6624,4482,2551,4511,5092,820,7702,854,2164,2659,2219,3739,6478,1722,6365,5646,1316,1244,4225,455,747,2976,2847,3544,2951,883,1643,1452,622,1486,1020,761,2157,2156,269,413,348,675,1900,243,1574,336,275,1159,1120,1870,767,255,699,2345,2051,432,172,801,320,794,1132,548,802,547,522,1534,1532,211,1178,134,334,145,256,178,316,384,680,
2020-11-08,23139,2073,5392,9975,6218,36311,3878,5006,2371,2540,3244,1499,3383,9749,4245,3056,8321,12949,1672,2725,2405,5738,1355,4141,1608,3311,930,6660,4519,2554,4525,5162,821,7758,872,2164,2674,2221,3754,6511,1725,6388,5704,1329,1247,4252,456,753,2972,2881,3562,2956,888,1651,1470,628,1493,1025,768,2187,2164,271,414,351,677,1907,249,1590,336,277,1172,1150,1876,768,255,700,2390,2070,441,172,802,331,813,1141,548,808,552,522,1538,1541,211,1183,134,336,145,259,178,316,387,692,
2020-11-09,23223,2084,5425,10050,6328,36530,3893,5019,2396,2554,3254,1508,3396,9865,4260,3061,8356,13032,1679,2745,2412,5767,1367,4170,1614,3329,934,6665,4565,2560,4549,5201,821,7784,878,2176,2682,2222,3770,6530,1726,6437,5738,1331,1247,4293,456,756,2975,2888,3584,2959,893,1661,1471,631,1505,1029,778,2200,2172,271,414,352,688,1955,253,1600,341,278,1177,1170,1877,772,255,702,2413,2077,453,174,803,335,819,1143,551,809,556,523,1551,1545,212,1188,134,342,148,259,179,318,392,692,
2020-11-10,23822,2091,5504,10156,6401,36863,3944,5035,2407,2568,3283,1527,3411,9929,4304,3094,8426,13170,1689,2783,2430,5811,1386,4203,1631,3350,946,6693,4593,2576,4594,5284,829,7847,890,2191,2698,2225,3798,6549,1730,6513,5769,1338,1251,4375,461,757,3026,2910,3612,2971,895,1674,1488,640,1510,1037,779,2221,2184,272,415,353,695,1981,255,1605,340,279,1189,1195,1909,775,255,704,2426,2104,455,178,808,345,825,1148,552,825,568,526,1555,1551,218,1210,134,351,150,262,179,321,403,701,
2020-11-11,23822,2098,5572,10296,6401,37162,3999,5060,2437,2592,3319,1532,3446,9957,4362,3129,8495,13359,1705,2816,2455,5866,1404,4246,1646,3375,957,6744,4654,2598,4627,5343,833,7953,905,2230,2718,2233,3829,6596,1739,6596,5834,1348,1255,4425,468,768,3088,2927,3640,2992,896,1683,1505,650,1522,1056,786,2253,2199,273,421,354,697,2024,259,1621,340,279,1205,1209,1909,783,254,709,2449,2140,463,181,813,351,842,1158,551,842,574,532,1561,1569,217,1228,134,352,152,264,179,325,407,703,
2020-11-12,24180,2123,5620,10474,6542,37432,4059,5088,2470,2609,3345,1544,3479,10110,4396,3155,8588,13571,1717,2838,2481,5910,1410,4299,1675,3409,964,6800,4712,2614,4675,5425,835,8017,930,2232,2738,2246,3869,6618,1745,6625,5908,1370,1262,4463,470,771,3111,2956,3662,3005,897,1704,1527,653,1531,1064,796,2289,2220,276,424,355,701,2102,263,1638,340,281,1213,1217,1930,793,254,715,2473,2173,484,183,824,352,854,1166,557,847,585,535,1579,1592,217,1241,134,359,153,263,179,327,411,713,
2020-11-13,24740,2132,5693,10562,6622,37817,4079,5104,2478,2620,3358,1549,3492,10216,4431,3170,8650,13640,1730,2853,2499,5970,1412,4325,1682,3425,966,6867,4746,2631,4690,5446,838,8048,943,2251,2741,2257,3880,6631,1748,6709,5931,1391,1268,4491,473,777,3131,2967,3680,3012,901,1718,1533,660,1535,1068,799,2308,2237,278,426,356,709,2130,268,1655,341,282,1223,1231,1967,796,258,720,2492,2198,496,183,833,353,867,1174,560,850,589,539,1584,1603,217,1248,135,364,155,266,179,327,411,714,
2020-11-14,24740,2148,5778,10740,6622,38109,4139,5131,2521,2665,3387,1571,3519,10216,4501,3188,8760,13827,1750,2880,2532,6092,1424,4390,1704,3459,975,6958,4814,2662,4736,5548,848,8129,960,2266,2767,2268,3940,6686,1752,6739,6006,1423,1280,4560,481,789,3184,2999,3728,3037,909,1751,1562,669,1544,1090,819,2334,2280,282,428,359,719,2163,270,1697,354,283,1234,1262,1967,811,262,726,2515,2235,510,184,839,390,885,1180,564,855,622,543,1601,1623,217,1256,135,376,157,265,179,335,417,717,
2020-11-15,24740,2171,5864,10938,6622,38310,4176,5165,2554,2693,3414,1580,3554,10358,4550,3206,8874,14022,1759,2916,2556,6134,1435,4423,1713,3502,990,7015,4870,2682,4800,5613,854,8214,970,2283,2796,2281,3962,6702,1760,6818,6069,1444,1282,4626,485,795,3214,3036,3765,3053,912,1767,1571,671,1544,1097,828,2351,2291,288,430,359,723,2183,276,1714,357,285,1250,1280,1982,815,265,732,2556,2250,523,184,846,402,905,1187,572,865,629,549,1616,1640,219,1277,135,390,158,265,179,335,421,724,
2020-11-16,25460,2185,5900,11014,6822,38677,4215,5196,2567,2701,3436,1586,3576,10422,4573,3215,8959,14115,1764,2935,2568,6180,1442,4467,1716,3520,997,7041,4909,2687,4860,5690,858,8261,980,2290,2811,2287,3972,6727,1765,6888,6110,1453,1285,4661,486,799,3245,3052,3786,3069,917,1784,1577,680,1549,1100,835,2362,2308,292,432,360,728,2195,280,1723,357,286,1256,1315,2008,816,265,739,2567,2281,538,186,848,406,912,1196,573,874,633,551,1632,1652,220,1278,135,395,160,265,179,335,421,733,
2020-11-17,25741,2193,5981,11182,6897,39014,4281,5233,2587,2727,3472,1597,3599,10422,4641,3233,9075,14326,1783,2962,2582,6227,1454,4528,1732,3539,1002,7059,4950,2715,4923,5800,865,8358,995,2309,2877,2304,4007,6775,1777,6906,6197,1466,1295,4699,488,805,3285,3086,3815,3086,922,1803,1595,683,1566,1105,846,2385,2314,293,433,363,732,2241,285,1740,356,291,1258,1337,2040,826,265,745,2599,2307,548,186,852,412,926,1205,574,900,653,552,1655,1675,224,1284,135,399,162,265,180,339,427,802,
2020-11-18,26068,2202,6042,11366,6969,39432,4364,5261,2623,2773,3513,1625,3633,10569,4709,3263,9145,14549,1804,3007,2612,6281,1484,4593,1746,3572,1007,7101,5002,2734,4964,5901,870,8420,1015,2324,2877,2310,4049,6804,1791,7070,6260,1482,1304,4748,487,812,3334,3117,3841,3118,927,1843,1624,690,1574,1106,849,2426,2329,303,438,365,744,2267,292,1769,356,293,1294,1359,2084,837,266,750,2645,2354,554,188,866,426,949,1213,575,916,657,558,1658,1681,229,1291,136,403,163,265,180,353,450,816,
2020-11-19,26068,2224,6117,11577,7090,39796,4447,5309,2654,2804,3589,1642,3665,10637,4791,3306,9232,14687,1823,3049,2635,6362,1516,4663,1779,3593,1009,7220,5071,2754,5010,5968,877,8555,1046,2334,2886,2326,4076,6856,1805,7070,6306,1500,1315,4798,494,820,3381,3142,3881,3156,928,1877,1627,701,1592,1122,855,2480,2343,304,446,367,753,2345,297,1784,356,294,1317,1373,2124,841,266,761,2661,2397,567,188,868,429,977,1233,578,931,661,567,1691,1703,231,1304,137,411,165,265,180,356,460,834,
2020-11-20,26587,2248,6197,11723,7164,40109,4553,5357,2696,2842,3635,1679,3709,10700,4874,3367,9338,14942,1848,3081,2677,6421,1539,4730,1798,3648,1013,7285,5133,2764,5075,6056,887,8672,1074,2362,2967,2350,4130,6915,1833,7178,6429,1533,1324,4878,502,828,3425,3187,3916,3177,934,1910,1647,709,1600,1128,865,2526,2365,308,449,370,766,2404,301,1812,359,294,1341,1396,2168,848,269,774,2710,2422,574,190,886,447,1002,1244,579,963,693,571,1713,1728,232,1315,137,428,167,268,181,359,476,838,
2020-11-21,26587,2261,6267,11909,7164,40566,4659,5403,2719,2871,3657,1700,3748,10807,4951,3399,9418,15130,1861,3118,2691,6490,1554,4794,1813,3660,1020,7317,5162,2776,5123,6149,895,8764,1104,2379,2967,2360,4155,6965,1845,7181,6473,1560,1330,4930,502,843,3492,3242,3952,3195,937,1935,1677,741,1610,1133,875,2548,2380,310,451,373,773,2430,304,1825,372,294,1357,1430,2168,852,272,775,2739,2461,580,194,894,459,1020,1258,580,979,701,581,1735,1738,239,1325,138,440,168,268,181,362,487,847,
2020-11-22,26587,2270,6384,12101,7164,40754,4769,5476,2768,2924,3709,1733,3796,10807,5066,3421,9555,15355,1880,3175,2730,6564,1592,4888,1838,3704,1022,7457,5243,2816,5193,6261,897,8868,1125,2405,2976,2380,4206,7045,1865,7255,6614,1585,1345,5004,503,851,3548,3278,4014,3218,941,1965,1698,761,1623,1146,894,2589,2404,312,454,375,789,2508,307,1863,373,298,1374,1455,2211,866,275,785,2805,2489,590,197,906,472,1040,1265,586,1001,710,591,1800,1758,247,1335,138,457,169,268,182,365,497,865,
2020-11-23,26635,2279,6443,12249,7353,41206,4809,5513,2790,2934,3741,1744,3822,10915,5107,3442,9637,15485,1885,3202,2757,6610,1604,4920,1843,3714,1031,7498,5316,2832,5232,6322,903,8933,1131,2417,2994,2387,4219,7061,1874,7363,6645,1606,1350,5031,503,857,3589,3296,4043,3228,948,1980,1725,767,1625,1153,904,2603,2421,316,459,376,795,2521,309,1874,376,300,1389,1478,2241,868,276,788,2824,2517,595,197,905,472,1059,1271,587,1012,718,592,1817,1770,251,1336,139,464,170,268,182,367,499,868,
2020-11-24,27677,2294,6524,12394,7434,41651,4865,5555,2812,2975,3753,1759,3859,10915,5182,3466,9701,15702,1895,3241,2780,6662,1622,4974,1867,3738,1041,7531,5373,2857,5304,6374,907,9002,1147,2441,3003,2393,4244,7118,1886,7387,6739,1623,1355,5088,504,866,3612,3339,4087,3243,956,1993,1736,768,1635,1158,910,2620,2431,319,462,377,801,2533,311,1884,381,301,1402,1498,2269,877,276,793,2885,2535,597,201,906,480,1068,1276,590,1050,730,597,1836,1778,259,1336,140,475,170,268,181,376,506,874,
2020-11-25,27964,2315,6617,12588,7530,42052,4992,5581,2851,3032,3802,1782,3891,11105,5248,3513,9794,15941,1910,3306,2806,6723,1644,5058,1907,3765,1050,7599,5416,2879,5375,6511,909,9118,1168,2464,3133,2418,4294,7164,1902,7554,6826,1654,1367,5165,530,869,3699,3391,4129,3275,961,2030,1774,798,1648,1159,923,2677,2453,324,463,378,811,2557,313,1913,384,303,1435,1537,2326,887,276,803,2926,2564,607,202,914,491,1092,1289,590,1087,742,610,1839,1799,264,1349,140,493,171,268,181,378,520,877,
2020-11-26,27964,2315,6617,12588,7530,42052,4992,5581,2851,3032,3802,1782,3891,11105,5248,3513,9794,15941,1910,3306,2806,6723,1644,5058,1907,3765,1050,7599,5462,2879,5375,6511,909,9118,1168,2464,3133,2418,4294,7164,1902,7554,6826,1654,1367,5165,530,869,3699,3391,4129,3275,961,2030,1774,798,1648,1159,923,2677,2453,324,463,378,811,2557,313,1913,384,303,1435,1537,2326,887,276,803,2926,2564,607,202,914,491,1092,1289,590,1087,742,610,1839,1799,264,1349,140,493,171,268,181,378,520,877,
2020-11-27,28745,2346,6783,12968,7668,42495,5178,5687,2929,3097,3878,1825,3976,11141,5396,3594,9997,16328,1934,3369,2850,6840,1692,5214,1957,3831,1067,7771,5577,2921,5479,6691,919,9287,1215,2501,3133,2453,4370,7319,1938,7622,7033,1713,1381,5285,539,890,3849,3463,4205,3314,978,2105,1836,815,1692,1182,964,2747,2502,329,473,381,830,2704,322,1953,397,309,1514,1579,2371,905,277,826,3026,2620,627,209,928,505,1141,1323,616,1124,757,650,1871,1836,271,1381,140,505,177,272,184,395,549,913,
2020-11-28,28745,2354,6868,13074,7668,42933,5251,5728,2973,3115,3931,1843,4004,11308,5476,3627,10109,16509,1946,3395,2883,6889,1713,5238,1984,3863,1085,7816,5623,2945,5542,6774,928,9343,1219,2525,3133,2473,4396,7351,1949,7707,7097,1732,1388,5313,547,893,3895,3512,4242,3333,982,2130,1843,818,1700,1187,975,2755,2523,334,474,384,835,2735,324,1963,402,312,1517,1602,2401,913,278,831,3063,2634,639,212,935,517,1151,1334,622,1153,778,653,1887,1846,274,1385,140,516,179,273,185,396,550,926,
2020-11-29,28745,2364,6938,13288,7668,43380,5364,5779,2998,3127,3963,1878,4041,11391,5557,3674,10186,16703,1960,3430,2919,6961,1728,5328,2011,3889,1099,7897,5698,2968,5612,6886,936,9438,1243,2533,3162,2484,4434,7394,1955,7802,7160,1756,1399,5376,556,899,3965,3552,4286,3367,986,2154,1860,824,1709,1195,982,2779,2543,345,475,390,843,2754,328,1971,402,315,1534,1641,2445,916,280,835,3092,2662,641,217,938,519,1164,1339,632,1186,784,673,1898,1856,276,1399,140,525,182,273,185,398,557,955,
2020-11-30,28758,2371,7036,13421,7840,43689,5404,5799,3040,3140,3978,1895,4078,11476,5611,3689,10276,16849,1970,3472,2946,7008,1744,5378,2022,3913,1104,7935,5746,2992,5659,6992,942,9495,1259,2533,3194,2498,4459,7406,1962,7989,7208,1776,1404,5429,559,901,3990,3591,4333,3371,992,2165,1884,826,1723,1200,997,2809,2555,350,480,393,846,2757,332,1988,402,322,1550,1653,2471,932,282,845,3113,2715,652,218,944,523,1173,1343,637,1207,791,676,1906,1866,277,1400,140,530,186,272,185,398,561,971,
2020-12-01,29779,2378,7116,13538,7932,43983,5445,5837,3068,3157,4044,1916,4111,11559,5675,3710,10373,16987,1979,3509,2970,7076,1756,5426,2045,3934,1122,7977,5794,3013,5713,7052,946,9557,1268,2536,3294,2511,4474,7425,1978,7989,7249,1799,1413,5489,561,905,4026,3626,4378,3384,993,2187,1906,825,1729,1205,1011,2839,2567,352,481,397,854,2766,332,1996,406,321,1563,1663,2501,941,284,852,3132,2733,654,220,948,533,1179,1353,644,1230,795,701,1919,1867,277,1409,140,536,188,275,186,398,568,977,
2020-12-02,29779,2393,7211,13703,8069,44428,5577,5887,3092,3224,4112,1936,4119,11649,5776,3732,10501,17149,1997,3572,3015,7161,1799,5468,2075,3969,1123,8057,5865,3046,5749,7160,956,9652,1293,2554,3294,2536,4513,7484,2001,8238,7312,1818,1425,5582,569,912,4097,3650,4424,3409,994,2206,1935,844,1740,1212,1020,2894,2581,354,485,403,859,2788,336,2025,411,321,1595,1679,2538,953,284,863,3157,2768,660,220,955,541,1208,1372,646,1247,802,708,1918,1895,275,1430,141,545,189,276,186,403,572,979,
2020-12-03,30850,2409,7334,13892,8156,44984,5678,5969,3145,3290,4175,1956,4191,11766,5876,3771,10669,17422,2053,3636,3089,7261,1843,5553,2101,3993,1129,8247,5941,3104,5855,7255,960,9792,1312,2583,3294,2558,4558,7555,2039,8238,7405,1844,1440,5646,574,925,4186,3697,4498,3443,1005,2258,1958,851,1791,1230,1034,2931,2612,357,495,409,863,2824,343,2066,419,329,1626,1700,2589,968,285,869,3188,2801,678,224,957,547,1234,1390,655,1286,805,715,1948,1936,282,1438,141,555,191,278,188,416,581,984,
